175,青海省互助土家族自治县丹麻镇索布滩乃安欣欣小学,青海,海东市,互助土族自治县,丹麻镇,贲向正,2005,,后续支持,基础设施,原欣欣学校,学校新建于2015年9月投入使用，占地面积10400平方米，建筑面积6086平方米，运动场2500平方米，教学楼一栋3303平方米，宿舍楼一栋2411.6平方米，教师24名，职工5人，学生数449人，寄宿生370人，班级15个。,青海省海东市互助土族自治县丹麻镇索卜滩村，邮编810500,13997423788,1033400973@qq.com,2969203488@qq.com,13649732820,小明,完全小学,405,24,0,2,1,3,3,3,4,,32,18,68,95,108,128,,341,,是,是,50,5,0,是,15,5689
176,湖南省新宁县安山许德期欣欣中心小学,湖南,邵阳市,新宁县,安山乡,王征红,2005,2019,后续支持,基础设施,原欣欣学校,,湖南省邵阳市新宁县安山乡安山村 422700,13789175872,,1179147792@qq.com,13789175872,13789175872,中心小学,886,40,,3,3,3,3,3,4,,98,133,163,171,159,200,,355,,是,是,28,10,1,是,0,11159
177,湖南永州市蓝山县汇源瑶族乡光明欣欣小学,湖南,永州市,蓝山县,汇源瑶族乡,周操,2005,2019,后续支持,基础设施,原欣欣学校,创建于1948年， 1982年正式名为汇源瑶族乡中心小学，是一所较完善的少数民族寄宿制学校。占地面积3675.85平方米，建筑面积1648.01平方米。,湖南省蓝山县汇源瑶族乡大源村。邮编425800,7462996010,yzlsfengyu@163.com,2011877284@qq.com,18107461319,18107461319,中心小学,70,16,1,1,1,1,1,1,0,14,12,9,12,12,25,0,,12,,是,是,30,3,5,是,0,3000
178,湖南省郴州市桂东县宝康欣欣小学,湖南,郴州市,桂东县,沤江镇,郭庆河,2005,,后续支持,基础设施,原欣欣学校,桂东县宝康欣欣小学位于有“军规颁布地 天然氧吧城”美誉的桂东革命老区。学校现有教学班35个，学生1910人，教师92人，其中专任教师91人，本科学历30人，专科62人，学历合格率100%。学校现有占地面积19726平方米，建筑面积8906平方米，图书馆藏书41734册。,湖南省桂东县沤江镇东街188号423500,0735-8629689,djian0521@163.com,406499497@qq.com,18673516288,,完全小学,1910,92,7,7,7,7,6,4,4,385,388,352,346,337,243,244,,0,,是,是,108,91,42,是,35,41734
179,湖南省衡阳市衡阳县富田李绍姒欣欣完小,湖南,衡阳市,衡阳县,溪江乡,罗志坚,2005,,后续支持,基础设施,原欣欣学校,衡阳县溪江乡富田完小简介 衡阳县溪江乡富田完小是一所农村边远山区完全小学。学校占地面积8188.2平方米，建筑面积2675平方米，现有教师18人，学生387人，共开设9个教学班。学校坚持“内强管理，外树形象”的指导思想，以“厚德、博学、创新、超越”为校训，以“建优雅校园、做儒雅教师、育文雅学生”为学校奋斗目标。2013年被评为湖南省合格学校，多年以来，在上级领导的关怀和社会的理解支持下，在全体师生共同努力下，学校进入发展快车道，得到大家的高度评价，一直以来，享有“山区教育一颗明珠”的美誉。,湖南省衡阳县溪江乡富田村  421241,13467348961,736661544@qq.com,349073025@qq.com,13467348961,,完全小学,497,38,1,1,1,1,1,1,2,22,40,50,47,50,48,102,0,80,,是,是,30,3,1,是,,
180,湖南省平江县长寿镇广恩欣欣中心完小,湖南,岳阳市,平江县,长寿镇,余明望,2005,2019,后续支持,基础设施,原欣欣学校,湖南省平江縣長壽鎮廣恩欣欣中心完小原建于1995年，2005年得到欣欣教育基金会的捐助新建教学楼一栋，现有教学班17个，共有师生员工1000余人，是平江县东片农村小学规模最大的学校。 近年来在上级党政教育部门的关心和支持下，全体教职员工精诚团结，勤恳工作，开拓进取，在教学教改中取得了较好的成绩。各项活动在镇、县取得了优异的成绩，教学质量期期名列前茅，年年被县、镇评为先进单位。,湖南省岳阳市平江县长寿镇太平学校 414506,13874006029,156756292@qq.com,156756292@qq.com,13574006881,13574006881,完全小学,655,36,3,3,2,2,3,3,2,150,164,102,128,156,177,135,0,0,,是,是,31台电脑 （1台教师机+30台学生机）,2,,否,,8000
181,湖南岳阳市平江县长寿镇新民欣欣完小,湖南,岳阳市,平江县,长寿镇,方恩,2005,2019,后续支持,基础设施,原欣欣学校,学校原名永联小学，系湖南平江县一所相对薄弱的乡村完全小学。学校2005年得到欣欣教育基金会的结对帮扶，得以重建校舍，2014年厨房、厕所又重新改造。办学条件得到巨大的改善。但与时代相匹配的教育教学设施还比较薄弱。,湖南省平江县长寿镇泗联村414500,13786033793,107472127@qq.com,1939930904@qq.com,18773059673,18773059673,教学点,62,8,1,1,1,1,1,1,1,6,5,12,15,24,15,15,,0,,是,否,,1,0,否,0,100
182,湖南省湘潭市湘乡县月山镇栗山乡许德期欣欣学校,湖南,湘潭市,湘乡市,月山镇,陈修银,2005,2016,后续支持,基础设施,原欣欣学校,学校占地6977平方米，有新旧两栋教学楼，其中教学及辅助用房3291平方米,湖南省湘乡县月山乡石桥市村430241,18163953822,1562119042@qq.com,1562119042@qq.com,18163953822,,完全小学,139,11,1,1,1,1,1,1,0,26,26,20,22,25,20,0,0,0,,否,是,1,2,1,否,0,0
183,江西省南昌市进贤县罗溪镇李何喜欣欣小学,江西,南昌市,进贤县,罗溪镇,周明,2005,,后续支持,基础设施,原欣欣学校,江西省南昌市进贤县罗溪旧下小学坐落在江西省南昌市内，历史悠久，底蕴丰厚，人才辈出，是学生腾飞的摇篮，教师成长的沃野。学校拥有一支团结、实干、高素质的具有开拓精神的教师队伍，曾培养和造就了一大批优秀教师，有全国优秀班主任、全国优秀体育教师、全国优秀教育工作者！教师们凭着开放的教育思想，领先的科研，以良好的素质，进取的态度，奉献的精神和踏实的作风培养了一批又一批优秀的学生。学校以“开发潜能、发展个性”为育人理念，从整体改革实验到差异教育的研究从二级循环活动的尝试到创新教育的思考以及网络环境下教学模式的探索，捕捉着现代教育最敏感的话题，走在教育改革的前沿。学校一贯坚持“品牌、质量、服务”的意识，在全面推进素质教育的进程中，以一流的教育质量树立了自身的品牌形象，赢得了社会的赞誉，是老百姓心目中最好的学校之一。,江西省进贤县罗溪镇章岗村委会旧下村331714,15979118278,1285176419@qq.com,3144643331@qq.com,13576985939,13576985939,完全小学,82,12,1,1,1,1,1,1,1,5,12,10,19,14,12,10,,0,,是,是,4,2,6,,,
184,江西乐安县牛田镇旁安尊朴欣欣小学,江西,抚州市,乐安县,牛田镇,黄雪平,2005,,后续支持,基础设施,原欣欣学校,正面是欣欣教育基金会捐资建成的旁安尊朴欣欣小学教学楼，左面是去年资金不足情况下，欣欣教育基金会又是捐资1200美元得已建成的学校食堂。,江西乐安县牛田镇旁安尊朴欣欣小学344311,15879830019,la6671022@163.com,la6671022@163.com,15879830019,15879830019,完全小学,284,14,1,1,1,1,1,1,1,32,35,42,43,42,47,43,,0,,是,否,,1,1,否,0,11
189,贵州省凯里市大风洞乡思谕欣欣小学,贵州,黔东南州,凯里市,大风洞镇,杨焕友,2005,2010,后续支持,基础设施,原欣欣学校,"老君寨小学始建于1941年，位于凯里市西北方向，距市府所在地42公里，隶属于大风洞乡，是一个少数民族聚居的地区。学校占地面积5380平方米，校舍建筑面积2184平方米，体育运动场面积3260平方米，拥有篮球场1个，乒乓球活动场1个，图书1852册。目前，老君寨小学有7个教学班，237名学生	12位教职工。学校着眼于学生的终身发展，以“人文、尚礼、厚德、务实”为校训，以“勤奋、进取、团结、合作”为校风，以“乐业、奉献、坚守、淡定”为教风，以“惜时、求真、诚信、拼搏”为学风，全面探索具有农村特色的办学模式、",贵州省凯里市大风洞乡老君寨村，邮政编码：556003,0855-8672288,klsljzxx@163.com,648676827@qq.com,15185720253,C_F_201314,完全小学,219,15,30,1,1,1,1,1,1,66,38,32,21,31,20,29,,0,,是,是,10,4,1,是,4,1852
191,湖南湘西凤凰县落潮井乡唐家桥片思谕欣欣完小,湖南湘西,湘西州,凤凰县,落潮井乡,龙建华,2005,2018,后续支持,基础设施,原欣欣学校,湖南省凤凰县落潮井学区唐家桥思谕小学位于湖南省湘西州西部，与贵州省松桃县接壤。学校建于1952年8月，占地面积13664平方米，建筑面积14241平方米，现有教师12人，学生177人。,<416200>湖南省湘西州凤凰县落潮井乡唐家桥村,0743-3603671,185426093@qq.com,3274928156@QQ.com,15974336415,15974336415,完全小学,188,11,1,1,1,1,1,1,1,42,26,35,39,30,22,26,0,0,,是,否,,2,3,是,0,1300
194,湖南湘西永顺县泽家乃新欣欣九年制学校,湖南湘西,湘西州,永顺县,泽家镇,马康安,2005,,后续支持,基础设施,原欣欣学校,在永顺县委、政府和县教体局的大力关心支持下，2016年学校顺利启动了 改扩建工程，打通了进校大道。现阶段正进行综合教学楼的建设。下阶段进行运动场地建设。我校建设整体规划设计是由湖南省教育设计院负责设计。,湖南 省永顺县泽家镇  416705,13574386665,981873309@qq.com,1291397105@qq.com,13574386665,ly00773986,九年制,1190,90,0,3,3,3,3,3,3,46,154,143,166,135,161,166,417,215,,是,是,51,3,1,是,,
196,湖南省湘西吉首市丹青乃新欣欣中学,湖南湘西,湘西州,吉首市,丹青镇,张清扬,2005,,后续支持,基础设施,原欣欣学校,学校始建于1983年，中心校校园占地面积7583平方米，建设面积3223平方米，运动场地面积1250平方米。随着国家政策的施行，学校近年来日益发展，学生人均为苗族，人数逐渐增多。学校得到了政府及社会各界人士的关爱，基础设施正在完善，但是由于学校地处偏远山区，学生人数的逐渐增多，学校教育资源出现短缺。,湖南省湘西州吉首市丹青镇清明村416000,13574358135,492587850@qq.com,820104013@qq.com,13739018657,,中心小学,202,24,,1,1,1,1,1,1,,,,,,,,,120,,,,,,,,,
197,湖南省湘西花垣县大龙洞乡李绍姒欣欣中心小学,湖南湘西,湘西州,花垣县,大龙洞乡,麻明先,2005,,后续支持,基础设施,原欣欣学校,"大龙洞李紹姒中心小學占地面积为4876m2	建筑面积为2007m2	绿化面积为240m2	体育活动场地有2100m2；有教职工20人，其中高级职称1人，中级职称7人，助理级职称7人，员级1人。 我校坚持以德为首，以人为本，立足于素质教育发展，坚持依法治校、科研兴校，争创一流，形成了良好的校风、教风和学风，教育教学质量稳步上升，学校办学条件不断完善，到目前为止，硬件设施已配备有电脑室、多媒体教室、体育室、音乐室、美术室、仪器室、科学实验室、图书阅览室、劳技室，体育器材配有乒乓球桌4张，篮球场一个。",湖南 省湘西州花垣县補抽乡兴中村416400,7438660060,512494647@qq.com,,13974311180,13974311180,中心小学,170,20,,1,1,1,1,1,1,,,,,,,,,,,是,是,45,17,1,是,,
205,陕西省商洛市柞水县杏坪镇欣欣中心校,陕西,商洛市,柞水县,杏坪镇,陈素雷,2005,2019,后续支持,基础设施,原欣欣学校,杏坪镇中心校地处柞水县东部，位于社川河与金井河交汇处，前身是杏坪中学，二00二年撤乡并镇命名为杏坪中心小学，二00七年更名为杏坪镇欣欣中心校。服务半径5公里，服务于3个行政村15个村民小组，人口5600人。学校占地面积8570平方米，建筑面积2374平方米，绿化面积1600平方米。现有教职工22人，学生247人，设6个教学班。,柞水县杏坪镇杏坪社区711404,9144579588,710130106@qq.com,710130106@qq.com,18329888896,18329888896,中心小学,322,20,0,1,2,2,1,1,1,,54,59,62,46,52,49,,87,,是,是,40,22,1,是,6,7000
206,广西壮族自治区容县松山镇欣欣小学,广西,玉林市,容县,松山镇,李德芳,2005,2017,后续支持,基础设施,原欣欣学校,容县松山镇慈堂欣欣小学位于松石公路4公里旁的一个小山头上，学校前身是民国名将马晓军创办的慈堂初级小学，有近百年的历史，1956年迁到现址。校园占地34270多平方米，校舍建筑约2800平方米。共有8个教学班（小学6个，幼儿班2个），在校学生335人。全校在编教职工11人，其中本科1人，大专11人。自2005年起，学校在上级部门的指导和美国欣欣教育基金会的援助下，进入了建设和发展阶段。,广西容县松山镇慈堂村     邮编：537518,0775-5626530,citangxiaoxue@163.com,citangxiaoxue@163.com,18077511255,18077511255,完全小学,295,15,1,1,1,1,1,1,1,31,45,41,48,37,46,47,,0,,是,是,30,10,1,是,0,8400
210,四川省巴中市巴州区茶垻镇金鱼村林氏欣欣小学,四川,巴中市,巴州区,茶坝镇,邓鑫有,2005,2019,后续支持,基础设施,原欣欣学校,此学校为村小，目前在读学生主要以杨柳村附近几个村的学前儿童为主，其他稍大些的学生已转到中心校就读。学校共有5间教室，其中一间为教师办公室，一间为学生午餐食堂，一间为学生午休室。,636079 四川巴中市恩阳区茶坝镇杨柳村村委 邓鑫有主任 转 210 学校,15082701724,441476115@qq.com,dengxingyou520@163.com,15082701724,15082701724,村小,14,1,13,1,,,,,,,,,,,,,,,,否,否,0,0,0,是,1,
212,四川省宜宾市隆兴乡天琪欣欣小学,四川,宜宾市,叙州区,樟海镇,李良君,2005,2019,后续支持,基础设施,原欣欣学校,,四川省宜宾市叙州区隆兴乡水口小学校  644604,0831-6850021,511846029@qq.com,511846029@qq.com,15196970066,598083714,村小,46,5,,1,,1,,1,,12,18,,16,,16,,,无,,否,否,无,1,无,是,3,500
213,湖南湘西凤凰县官庄乡溪口梁继焜欣欣完小,湖南湘西,湘西州,凤凰县,官庄乡,杨胜兴,2005,2018,后续支持,基础设施,原欣欣学校,湖南湘西凤凰县官庄乡溪口梁继焜欣欣完小位于凤凰古城13公里处的高英山下沱江河畔，学校依山傍水，环境优雅，是一所农村六年制学校，其前身创办于1902年的河溪书院。,湖南 省凤凰县官庄乡416200,13574396427,3282211828@qq.com,273423715@qq.com,18974358381,,村小,150,21,3,1,1,1,1,1,1,125,31,22,16,37,31,43,,0,,是,是,共有（11）台电脑但都不能使用。,1 台已经坏，不能使用。,1,是,,
218,湖北阳新县兴国镇思源欣欣小学,湖北,黄石市,阳新县,兴国镇,高斌,2005,2014,后续支持,基础设施,原欣欣学校,作为阳新城区偏远的一所乡村小学——银山小学，始创于1973年，迄今已走过47年的风雨历程。2006年学校迁至银山脚下，建立新校区，新校区占地约30余亩，校背绿林如荫，场地平坦宽阔，鸟语花香，景致优美，是教书育人的好地方。随着社会城镇规模化的发展，由于受地处偏僻，办学条件等诸多因素的影响，学校生源不足，学生流失严重，近年来，各级政府和教育部门高度重视学校种种现状，为之予以重点指导和大力支持。如今学校的办学条件不断得到改善，极大鼓舞了我校师生。,湖北省黄石市阳新经济开发区银山村435200,18086304587,1183828576@qq.com,763741060@qq.com,18086304587,GAOBIN763741060,完全小学,146,14,1,1,1,1,1,1,1,7,24,23,16,24,23,25,,0,,是,是,30,2,1,否,6,2000
219,河南省驻马店遂平县槐树乡金台欣欣小学,河南,驻马店市,遂平县,槐树乡,王东升,2005,2016,后续支持,基础设施,原欣欣学校,学校情况简述（用于学校页面介绍）:本校是一所完全小学，始建于20世纪50年代，现有5个教学班，在编教师8人，学生110人。学校占地面积6800平方米，校园环境整洁优美。,河南省遂平县槐树乡大营村焦庄 大营小学   463144,13939676120,804878581@qq.com,,13939676120,wxid-x2dod1aj772m22,村小,50,8,1,1,1,1,1,,0,7,10,15,12,6,0,0,0,0,,,否,,2,0,是,0,
225,山东省阳信县水落坡乡长庄艺文欣欣小学,山东,滨州市,阳信县,水落坡乡,姚秀峰,2005,2016,后续支持,基础设施,原欣欣学校,长庄艺文欣欣小学始建于1985年，由原长庄中学改建而成。校园占地面积9111平方米，建筑面积1805平方米，房屋38间，是滨州市规范化学校，县级花园式学校，县级学校文化建设优秀学校。现有7教学班，在校生294人，教职工20人，学历达标率100%。学校教室、各类办公室、功能用房齐全，包括微机室、实验室、德育室、阅览室、仪器室、图书室、音美器材室、体育器材室。           目标：办人民满意的教育，育人民满意的人才。 校训：求真创新，健康活泼。 校风：和谐自主，团结进取。 教风：爱生敬业，笃学慎,山东省阳信县水落坡镇西长庄村   251803,0543-8420678,18769679678@163.com,slpyxf@163.com,13854315654,13854315654,完全小学,260,20,3,2,1,1,1,1,2,70,49,42,43,45,51,51,0,0,,是,否,40,4,2,是,3,5000
229,湖南永州市江永县潇浦镇塘背光明欣欣小学,湖南,永州市,江永县,潇浦镇,刘文楼,2006,2019,后续支持,基础设施,原欣欣学校,湖南江永县潇浦镇塘背光明欣欣小学【原名塘背小学】创建于1953年6月。2006年，美国欣欣教育基金会捐赠1万美金，为学校建起一栋408平方米的教学楼。现在学校拥有校园面积2170平方米。建筑面积897平方米，教学楼使用面积408平方米，办公楼326平方米，食堂面积86平方米，厕所57平方米，传达室20平方米。学校绿化面积300平方米。学校的办学理念是 ;以人为本，全面发展。 所属中心学校校名为“湖南省永州市江永县第三小学”。,湖南省江永县第三小学  425400,7465722423,jyxsx201409@126.com,617180499@qq.com,15869996698,15869996698,村小,33,3,1,1,1,,,,,14,9,8,,,,,,,,是,否,,1,3,否,,
232,甘肃武威市古浪县定宁镇欣欣中心小学,甘肃,武威市,古浪县,定宁镇,赵子山,2006,,后续支持,基础设施,原欣欣学校,一、学校基本情况 古浪县定宁中心小学位于定宁镇定宁北街，学校始建于1930年，现为一所六年制寄宿制完全小学。校园占地面积15879平方米，校舍建筑面积8945平方米。现有教学班级16个，在校学生538名，教职工61人，教师学历达标率100%。现有图书7632册，生均图书14.15册。学校建有数学和科学实验室1个，电子白板教室、音乐教室、美术教室等13个多功能教室，各类教学仪器设备价值134.38万元。,甘肃省古浪县定宁镇定宁街2号733110,18294108835,625717046@qq.com,625717046@qq.com,18809351198,18809351198,完全小学,538,61,,2,2,3,3,2,4,,60,58,120,96,81,123,0,432,,是,是,31,12,16,是,,
236,甘肃临夏州东乡县董岭乡董家岭欣欣小学,甘肃,临夏回族自治州,东乡族自治县,董岭乡,马奎,2006,,后续支持,基础设施,原欣欣学校,现有学生124名，教师7名，六个年级。,甘肃省东乡县董岭乡董家岭村731400,13993067650,591619318@QQ.com,1357396912@qq.com,,,教学点,124,7,0,1,1,1,1,1,1,7,20,20,18,20,26,15,,,,是,是,4,1,0,,,
238,甘肃临夏县麻尼寺沟韩家门欣欣小学,甘肃,临夏回族自治州,临夏县,麻尼寺沟乡,郭正俊,2006,,后续支持,基础设施,原欣欣学校,是一所六年制不完全小学。现有五个教学班。学生147名，教师6人。是2006年在欣欣基金会资助下新建的，并在基金会资助下发送了学校教学条件。,甘肃省临夏县麻尼寺沟乡韩家门村731800,13993066522,870645696@qq.com,119249838@qq.com,13993016656,,村小,290,12,1,1,1,1,1,1,0,111,45,30,35,20,17,0,,,,是,否,,2,1,否,,850
247,山西晋城市陵川县六泉乡六泉欣欣中心小学,山西,晋城市,陵川县,六泉乡,苏利民,2006,,后续支持,基础设施,原欣欣学校,六泉欣欣中心小学（Liu Quan Xin Xin Zhong Xin Xiao Xue），现位于六泉乡六泉村西，成立于1950年8月，原来在六泉村东的一所古庙里。1984年9月在古庙旁新建校址，从古庙搬出改称为六泉中心小学。2004年4月由美国欣欣教育基金会支助一万美元在六泉村西新进校址改称为六泉欣欣中心小学。学校内设有一至六年级和一个幼儿班，共计7个教学班。在上级教育主管部门和贵基金会的支持资助下，我校在发展过程中取得了良好的声誉，相信在未来的发展过程中能够在上一层楼！,山西省晋城市陵川县六泉乡六泉村  048303,15135611809,1023955373@qq.com,1023955373@qq.com,15135611809,s192140,中心小学,76,14,1,1,1,1,1,1,1,19,12,14,11,9,17,20,,34,,是,是,12,2,1,否,6,600
249,陕西柞水县红岩寺镇卉萌欣欣小学,陕西,商洛市,柞水县,红岩寺镇,徐启鹏,2006,2019,后续支持,基础设施,原欣欣学校,陕西省柞水县红岩寺镇卉萌欣欣小学位于柞水县最东部，学校占地面积2315平方米，在校学生127人，教师12人，设7 个教学班。几年来，学校坚持人本管理，质量立校为办学目标，加大校园硬件建设，贯彻落实“德育为首，全面发展”的办学宗旨，坚持“一切为了学生为了学生的一切，为了一切学生”的办学理念，促进师生健康成长。我校荣幸得到美国欣欣教育基金会的大力支持，每年获得后续资金1万余元，使学校的硬件设施不断增添，环境不断优化，教学质量不断提升，享有较高的声誉。,陕西省柞水县红岩寺镇闫坪村 711401,15829135076,869645188@qq.com,869645188@qq.com,13772996957,xu13772996957,完全小学,74,7,1,1,1,1,1,1,1,21,6,7,11,9,10,11,,38,,否,是,24台,4台,1,否,6,2600
251,安徽省固镇县任桥镇姚毓霖欣欣小学,安徽,蚌埠市,固镇县,任桥镇,许伟,2006,2019,后续支持,基础设施,原欣欣学校,固镇县姚毓霖欣欣小学位于任桥镇西部，与宿州市埇桥区接壤。学校辖区（包括官沟村、宋庄村、李许村、沟西村），幅员面积15平方千米，辐射半径3千米，总人口约10000人。现有校舍面积2572平方米，学校占地12000平方米。学校现有在职教师12人，教学班8个（包括附属幼儿园），在校生165人。1958年建校至今。2006年9月在县侨办和县教体局牵头下，美国欣欣基金会援建我校，并更名为“固镇县姚毓霖欣欣小学”。,安徽省蚌埠市固镇县任桥镇官沟村      233713,0552-6915799,xqq20082007@163.com,13966055689@qq.com,13966055689,13966055689,完全小学,172,12,3,1,1,1,1,1,1,62,24,17,11,24,11,16,0,0,,是,是,20,5,1,是,6,4200
255,安徽潜山县黄铺镇牌楼范苑声欣欣中心小学,安徽,安庆市,潜山县,黄铺镇,徐万龙,2006,2017,后续支持,基础设施,原欣欣学校,,安徽省安庆市潜山县黄铺镇陈桥村刘老屋组246306,5568222405,825276651@qq.com,736634851@qq.com,13865163699,Xuwan13865163699,中心小学,388,48,2,1,1,1,1,2,2,62,40,38,47,55,94,96,0,0,,否,是,32,12,2,是,8,8000
258,四川宜宾市叙州区龙池乡光龙村云英欣欣小学,四川,宜宾市,叙州区,龙池乡,徐小娇,2006,2019,后续支持,基础设施,原欣欣学校,四川省宜宾县龙池乡光龙村云英欣欣小学校，位于宜宾县西部深丘山区。学校占地面积2397平方米，有教师（含小学和学前教育）12人，食堂工作人员1人，其中小学有6个班，学前教育有2个班，共有小学生146人，幼儿56人。学校有教室8间，办公室2间，食堂、厕所各1个，学校有操场近500平方米。目前，学校教学楼严重不足，拟于2017年9月前新建一栋教学综合楼，用于学前教育教室和配备音乐、美术、图书实验室。另外，学校操场也急需扩建，拟于2017年9月份前扩建操场450平方米，以满足体育教学和学生课间活动需要。,四川省宜宾市叙州区龙池 乡光龙村   644608,0831-6510269,542414022@qq.com,542414022@qq.com,15883826363,xu542414022,村小,150,14,2,1,1,1,1,1,1,56,23,27,24,28,24,20,,,,是,是,18,2,,否,4,2000
261,四川巴中市南讧县黑潭乡樟木村欣欣小学,四川,巴中市,南江县,云顶镇,馬璽賢,2006,2019,后续支持,基础设施,原欣欣学校,该校已改为基教点，该点只有学前班和一年级学生7名，隶属于中心校，本校无校长，中心校校长代管。,巴中市南江县黑潭乡樟木村林氏欣欣小学 000000,13989152555,75478812@qq.com,75478812@qq.com,13989152555,wxid_waamw9xa4wzz22,教学点,8,,,,,,,,,,,,,,,,,,,,,,,,,,
263,山西省五台县陈家庒乡环椿坪慧海欣欣小学,山西,忻州市,五台县,陈家庄乡,任彦君,2006,2017,后续支持,基础设施,原欣欣学校,,山西省忻州市五台县陈家庄乡环椿坪村  035507,13935030324,582645306@qq.com,582645306@qq.com,13935030324,13935030324,村小,34,7,,1,1,1,1,1,1,0,1,2,3,10,9,9,,34,,是,是,0,10,0,是,6,2400
266,贵州省铜仁市桐木坪乡卜口欣欣中心小学,贵州,铜仁市,碧江区,桐木坪侗族乡,覃树民,2006,2015,后续支持,基础设施,原欣欣学校,卜口欣欣小学位于位于铜仁市西南地区边远贫困山区 ，是一所完全小学，始建于民国三十一年（1942年）。学校以卜口“杨氏祠堂”为校舍，后经政府投入资金和美国欣欣教育基金会捐款修建两座教学楼，改善教学条件，并改名为卜口欣欣小学，学校占地面积5537平方米，建筑面积1866平方米。现有6个教学班，学生143人，专任教师16人。开办山村幼儿园1个，配备有专业幼儿教师一名，保育员一名。,贵州省铜仁市碧江区桐木坪乡卜口村554300,18212469685,593500449@qq.com,,18212469685,,完全小学,86,13,2,1,1,1,1,1,1,43,14,16,19,17,14,20,,0,,是,是,13台,1,1套,否,0,3460
272,湖北省黄石市阳新县兴国镇宝塔村廷珩欣欣学校,湖北,黄石市,阳新县,兴国镇,郭邦富,2007,2014,后续支持,基础设施,原欣欣学校,一、学校概况：兴国镇隶属湖北省阳新县，位于县境中部，富河下游，距城区5公里左右。校园面积33308平方米，其中南北长120米，东西长277米。有教学楼、宿舍、食堂等建筑5栋，校园建设面积8756平方米。 二、师资力量：学校现有专任教师63人，其中中高级教师6人，中级教师29人；获得本科学历教师38人，先进个人5人，各类服务人员6人。 三、生源情况：学校目前有学生1026人，20个教学班，班额数为50余人。服务区域辐射10个自然村组，服务区域面积1733平方公里，服务人口达10000多人。,湖北省阳新县兴国镇宝塔村大泉一组一号435200,13098392860,277218348@qq.om,1029091590@qq.com,13098392860,13098392860,九年制,1150,63,2,3,3,2,2,2,1,150,162,160,107,103,108,72,192,53,,是,是,35,0,1,,,2000
280,青海省互助县加定镇加塘村继羽中心小学,青海,海东市,互助土族自治县,加定镇,方立钧,2007,,后续支持,基础设施,原欣欣学校,,青海省互助县加定镇加塘村810500,13897754396,2512727779@qq.com,362708430@qq.com,13897529898,13897529898,教学点,60,4,0,1,1,0,0,0,0,0,30,29,0,0,0,0,,,,是,是,0,4,1,是,2,4412
287,广西壮族自治区三江侗族自治县梅林乡新民村启宏欣欣小学,广西,柳州市,三江侗族自治县,梅林乡,陆老师,2007,2017,后续支持,基础设施,原欣欣学校,,广西壮族自治区三江侗族自治县梅林乡新民村  邮政编码：545515,15878203548,,,18886014727,18886014727,教学点,98,7,,1,1,1,1,1,,,14,21,19,21,23,,,,,,否,,4,,是,,1800
289,山东省潍坊市临朐县上林镇张梦桥欣欣小学,山东,潍坊市,临朐县,山旺镇,陈子栋,2007,2016,后续支持,基础设施,原欣欣学校,山旺镇张梦桥欣欣小学位于山东省山旺国家地质公园以东3公里，占地15亩，现有教职员工32人，小学教学班8个及学前班3个，在校学生356人。学校始建于1937年由美籍华人张梦桥先生捐资建设，张先生秉承“让人生出彩”的办学理念，为全民抗战输出了大批的人才，先后涌现了王复智、王克俊一大批杰出人物。学校设有微机室，图书阅览室、音美教室、科学实验室、综合实践活动室等功能教室。教学仪器设备齐全，教育教学水平在全县名列前茅。 2013年学校完成潍坊市标准化达标，2014年通过全国教育均衡县验收。,山东省潍坊市临朐县山旺镇桲林村262617,0536-3422525,bolinxiaoxue@163.com,chenzidong333@126.com,13792649664,apeng,完全小学,300,32,3,1,1,2,1,2,1,108,27,28,48,35,58,45,,0,,是,是,45,28,11,,4,8695
290,河南省驻马店市驿城区板桥镇贝克欣欣小学,河南,驻马店市,驿城区,板桥镇,许明,2007,2016,后续支持,基础设施,原欣欣学校,我校位于驻马店市驿城区板桥镇马冲村，现有教学楼一座，餐厅一所，厕所一座，功能室七个，教师办公室3间，教师10名，在校学生125名。学校具有电脑50台，具备基本的现代化教学条件。,河南省驻马店市驿城区板桥镇马冲村委会 马冲小学  463715,13673006119,ycqmcxx@126.com,6918528@qq.com,13643968388,13643968388,村小,125,10,0,1,1,1,1,1,1,0,23,12,27,28,21,14,0,0,,是,否,40,7,无,是,,3000
301,陕西省咸阳市彬县龙高镇陆南山欣欣小学,陕西,咸阳市,彬县,龙高镇,豆宝英,2008,2016,后续支持,基础设施,原欣欣学校,陕西省咸阳市彬县龙高镇陆南山欣欣小学始建于 1937年，位于龙高街东端， 地理位置优越，是一所办学历史悠久，办学质量上乘、社会声誉较好的学 校。校园占地面积 9804平方米，建筑面积1750平方米。服务龙马、梁家、金 池3个行政村及龙高街机关单位子女的小学义务教育。,陝西省咸阳市彬县龙高镇龙马村 邮政编码 713503,17342981976,2358225987@qq.com,2358225987@qq.com,17342981976,qeiowoupyry,完全小学,239,16,0,1,1,1,2,1,1,0,48,30,40,44,35,42,0,0,,是,是,31,5,2,是,0,11000
